shoulder;0.304599;tt;
upperBody;0.2658;tt;
hip;0.143258;tt;
lowerBody;0.369097;tt;
body;0.634859;tt;
lowerLegLeft;0.444592;tt;
upperLegLeft;0.544642;tt;
upperLegRight;0.548852;tt;
lowerLegRight;0.532691;tt;
forearmLeft;0.216604;tt;
upperarmLeft;0.291613;tt;
shoulderHalfLeft;0.167681;tt;
neck;0.08533;tt;
shoulderHalfRight;0.234947;tt;
upperarmRight;0.210433;tt;
forearmRight;0.214474;tt;
shoulder;0.309283;tt;
upperBody;0.265573;tt;
hip;0.14308;tt;
lowerBody;0.368843;tt;
body;0.634378;tt;
lowerLegLeft;0.44412;tt;
upperLegLeft;0.545682;tt;
upperLegRight;0.548571;tt;
lowerLegRight;0.533449;tt;
forearmLeft;0.272404;tt;
upperarmLeft;0.288769;tt;
shoulderHalfLeft;0.173385;tt;
neck;0.0852517;tt;
shoulderHalfRight;0.234683;tt;
upperarmRight;0.22295;tt;
forearmRight;0.213665;tt;
shoulder;0.320852;tt;
upperBody;0.265211;tt;
hip;0.142758;tt;
lowerBody;0.36814;tt;
body;0.633314;tt;
lowerLegLeft;0.443826;tt;
upperLegLeft;0.547314;tt;
upperLegRight;0.550105;tt;
lowerLegRight;0.534176;tt;
forearmLeft;0.280563;tt;
upperarmLeft;0.289752;tt;
shoulderHalfLeft;0.17674;tt;
neck;0.0852522;tt;
shoulderHalfRight;0.231504;tt;
upperarmRight;0.222836;tt;
forearmRight;0.212982;tt;
shoulder;0.318744;tt;
upperBody;0.265197;tt;
hip;0.142686;tt;
lowerBody;0.368123;tt;
body;0.633283;tt;
lowerLegLeft;0.443591;tt;
upperLegLeft;0.547594;tt;
upperLegRight;0.55048;tt;
lowerLegRight;0.534045;tt;
forearmLeft;0.281917;tt;
upperarmLeft;0.289474;tt;
shoulderHalfLeft;0.176414;tt;
neck;0.0852717;tt;
shoulderHalfRight;0.229621;tt;
upperarmRight;0.245669;tt;
forearmRight;0.213132;tt;
shoulder;0.316769;tt;
upperBody;0.265225;tt;
hip;0.142868;tt;
lowerBody;0.368292;tt;
body;0.633481;tt;
lowerLegLeft;0.445743;tt;
upperLegLeft;0.547351;tt;
upperLegRight;0.550222;tt;
lowerLegRight;0.536207;tt;
forearmLeft;0.284345;tt;
upperarmLeft;0.289576;tt;
shoulderHalfLeft;0.176255;tt;
neck;0.085234;tt;
shoulderHalfRight;0.230629;tt;
upperarmRight;0.231412;tt;
forearmRight;0.213376;tt;
shoulder;0.320206;tt;
upperBody;0.265112;tt;
hip;0.142702;tt;
lowerBody;0.368187;tt;
body;0.633263;tt;
lowerLegLeft;0.445228;tt;
upperLegLeft;0.548538;tt;
upperLegRight;0.548634;tt;
lowerLegRight;0.537778;tt;
forearmLeft;0.284964;tt;
upperarmLeft;0.289616;tt;
shoulderHalfLeft;0.176601;tt;
neck;0.0852135;tt;
shoulderHalfRight;0.22977;tt;
upperarmRight;0.229583;tt;
forearmRight;0.213288;tt;
shoulder;0.319517;tt;
upperBody;0.265093;tt;
hip;0.142517;tt;
lowerBody;0.368208;tt;
body;0.633265;tt;
lowerLegLeft;0.445725;tt;
upperLegLeft;0.548435;tt;
upperLegRight;0.546254;tt;
lowerLegRight;0.540082;tt;
forearmLeft;0.283942;tt;
upperarmLeft;0.289834;tt;
shoulderHalfLeft;0.177571;tt;
neck;0.085136;tt;
shoulderHalfRight;0.229647;tt;
upperarmRight;0.237698;tt;
forearmRight;0.213605;tt;
shoulder;0.323025;tt;
upperBody;0.264832;tt;
hip;0.142362;tt;
lowerBody;0.367795;tt;
body;0.63259;tt;
lowerLegLeft;0.444819;tt;
upperLegLeft;0.549409;tt;
upperLegRight;0.547068;tt;
lowerLegRight;0.539514;tt;
forearmLeft;0.291653;tt;
upperarmLeft;0.290089;tt;
shoulderHalfLeft;0.175929;tt;
neck;0.0850685;tt;
shoulderHalfRight;0.230723;tt;
upperarmRight;0.228869;tt;
forearmRight;0.213849;tt;
shoulder;0.322436;tt;
upperBody;0.264665;tt;
hip;0.14228;tt;
lowerBody;0.367496;tt;
body;0.632123;tt;
lowerLegLeft;0.442094;tt;
upperLegLeft;0.549947;tt;
upperLegRight;0.547536;tt;
lowerLegRight;0.537739;tt;
forearmLeft;0.28893;tt;
upperarmLeft;0.290355;tt;
shoulderHalfLeft;0.176316;tt;
neck;0.0850449;tt;
shoulderHalfRight;0.230225;tt;
upperarmRight;0.218124;tt;
forearmRight;0.216809;tt;
shoulder;0.322847;tt;
upperBody;0.264634;tt;
hip;0.14227;tt;
lowerBody;0.367525;tt;
body;0.63212;tt;
lowerLegLeft;0.443261;tt;
upperLegLeft;0.549374;tt;
upperLegRight;0.548286;tt;
lowerLegRight;0.537716;tt;
forearmLeft;0.292478;tt;
upperarmLeft;0.291113;tt;
shoulderHalfLeft;0.173807;tt;
neck;0.0849578;tt;
shoulderHalfRight;0.229861;tt;
upperarmRight;0.22731;tt;
forearmRight;0.214885;tt;
shoulder;0.320103;tt;
upperBody;0.264415;tt;
hip;0.142089;tt;
lowerBody;0.367254;tt;
body;0.631629;tt;
lowerLegLeft;0.443922;tt;
upperLegLeft;0.550753;tt;
upperLegRight;0.54937;tt;
lowerLegRight;0.537897;tt;
forearmLeft;0.292964;tt;
upperarmLeft;0.291599;tt;
shoulderHalfLeft;0.165132;tt;
neck;0.0847965;tt;
shoulderHalfRight;0.230011;tt;
upperarmRight;0.21185;tt;
forearmRight;0.214591;tt;
shoulder;0.30949;tt;
upperBody;0.26407;tt;
hip;0.141562;tt;
lowerBody;0.366726;tt;
body;0.630758;tt;
lowerLegLeft;0.44569;tt;
upperLegLeft;0.551109;tt;
upperLegRight;0.549998;tt;
lowerLegRight;0.538406;tt;
forearmLeft;0.293101;tt;
upperarmLeft;0.292003;tt;
shoulderHalfLeft;0.165566;tt;
neck;0.0847119;tt;
shoulderHalfRight;0.227772;tt;
upperarmRight;0.211608;tt;
forearmRight;0.240092;tt;
shoulder;0.308602;tt;
upperBody;0.263871;tt;
hip;0.141518;tt;
lowerBody;0.366617;tt;
body;0.630451;tt;
lowerLegLeft;0.444482;tt;
upperLegLeft;0.55019;tt;
upperLegRight;0.550672;tt;
lowerLegRight;0.53628;tt;
forearmLeft;0.293576;tt;
upperarmLeft;0.293406;tt;
shoulderHalfLeft;0.166367;tt;
neck;0.0846602;tt;
shoulderHalfRight;0.227342;tt;
upperarmRight;0.212442;tt;
forearmRight;0.247286;tt;
shoulder;0.307191;tt;
upperBody;0.263729;tt;
hip;0.141077;tt;
lowerBody;0.366437;tt;
body;0.630128;tt;
lowerLegLeft;0.443677;tt;
upperLegLeft;0.550913;tt;
upperLegRight;0.550934;tt;
lowerLegRight;0.534796;tt;
forearmLeft;0.29378;tt;
upperarmLeft;0.29371;tt;
shoulderHalfLeft;0.166305;tt;
neck;0.084601;tt;
shoulderHalfRight;0.225334;tt;
upperarmRight;0.213227;tt;
forearmRight;0.263897;tt;
shoulder;0.30492;tt;
upperBody;0.263618;tt;
hip;0.141466;tt;
lowerBody;0.366354;tt;
body;0.629937;tt;
lowerLegLeft;0.443322;tt;
upperLegLeft;0.551108;tt;
upperLegRight;0.551102;tt;
lowerLegRight;0.534346;tt;
forearmLeft;0.294239;tt;
upperarmLeft;0.2932;tt;
shoulderHalfLeft;0.167271;tt;
neck;0.0846238;tt;
shoulderHalfRight;0.223937;tt;
upperarmRight;0.214243;tt;
forearmRight;0.217462;tt;
shoulder;0.303462;tt;
upperBody;0.263678;tt;
hip;0.141443;tt;
lowerBody;0.366462;tt;
body;0.630103;tt;
lowerLegLeft;0.448319;tt;
upperLegLeft;0.551557;tt;
upperLegRight;0.551931;tt;
lowerLegRight;0.537889;tt;
forearmLeft;0.294309;tt;
upperarmLeft;0.29336;tt;
shoulderHalfLeft;0.167865;tt;
neck;0.0848649;tt;
shoulderHalfRight;0.223255;tt;
upperarmRight;0.214593;tt;
forearmRight;0.279925;tt;
shoulder;0.303284;tt;
upperBody;0.264618;tt;
hip;0.140216;tt;
lowerBody;0.368301;tt;
body;0.632882;tt;
lowerLegLeft;0.449617;tt;
upperLegLeft;0.545969;tt;
upperLegRight;0.54865;tt;
lowerLegRight;0.538317;tt;
forearmLeft;0.294261;tt;
upperarmLeft;0.293533;tt;
shoulderHalfLeft;0.164578;tt;
neck;0.0847766;tt;
shoulderHalfRight;0.223033;tt;
upperarmRight;0.215056;tt;
forearmRight;0.281957;tt;
shoulder;0.300813;tt;
upperBody;0.26432;tt;
hip;0.140874;tt;
lowerBody;0.367659;tt;
body;0.631943;tt;
lowerLegLeft;0.447804;tt;
upperLegLeft;0.547175;tt;
upperLegRight;0.551483;tt;
lowerLegRight;0.53557;tt;
forearmLeft;0.294275;tt;
upperarmLeft;0.293389;tt;
shoulderHalfLeft;0.16791;tt;
neck;0.0848568;tt;
shoulderHalfRight;0.22213;tt;
upperarmRight;0.214911;tt;
forearmRight;0.283329;tt;
shoulder;0.300224;tt;
upperBody;0.264575;tt;
hip;0.14153;tt;
lowerBody;0.368049;tt;
body;0.632586;tt;
lowerLegLeft;0.445774;tt;
upperLegLeft;0.546302;tt;
upperLegRight;0.550677;tt;
lowerLegRight;0.533989;tt;
forearmLeft;0.29408;tt;
upperarmLeft;0.293459;tt;
shoulderHalfLeft;0.167868;tt;
neck;0.0847682;tt;
shoulderHalfRight;0.221351;tt;
upperarmRight;0.215139;tt;
forearmRight;0.282818;tt;
shoulder;0.300007;tt;
upperBody;0.264153;tt;
hip;0.141708;tt;
lowerBody;0.367109;tt;
body;0.631223;tt;
lowerLegLeft;0.44543;tt;
upperLegLeft;0.548022;tt;
upperLegRight;0.548521;tt;
lowerLegRight;0.536669;tt;
forearmLeft;0.293528;tt;
upperarmLeft;0.293724;tt;
shoulderHalfLeft;0.170107;tt;
neck;0.0847226;tt;
shoulderHalfRight;0.220843;tt;
upperarmRight;0.215148;tt;
forearmRight;0.291151;tt;
shoulder;0.305186;tt;
upperBody;0.263823;tt;
hip;0.141162;tt;
lowerBody;0.366104;tt;
body;0.629893;tt;
lowerLegLeft;0.444472;tt;
upperLegLeft;0.548846;tt;
upperLegRight;0.549996;tt;
lowerLegRight;0.535959;tt;
forearmLeft;0.293178;tt;
upperarmLeft;0.293334;tt;
shoulderHalfLeft;0.170391;tt;
neck;0.0846949;tt;
shoulderHalfRight;0.220258;tt;
upperarmRight;0.214757;tt;
forearmRight;0.216083;tt;
shoulder;0.305128;tt;
upperBody;0.263668;tt;
hip;0.141526;tt;
lowerBody;0.3659;tt;
body;0.629533;tt;
lowerLegLeft;0.445248;tt;
upperLegLeft;0.54815;tt;
upperLegRight;0.550275;tt;
lowerLegRight;0.535846;tt;
forearmLeft;0.292972;tt;
upperarmLeft;0.293429;tt;
shoulderHalfLeft;0.170459;tt;
neck;0.0846868;tt;
shoulderHalfRight;0.220182;tt;
upperarmRight;0.214336;tt;
forearmRight;0.215984;tt;
shoulder;0.305532;tt;
upperBody;0.26363;tt;
hip;0.141899;tt;
lowerBody;0.365893;tt;
body;0.629488;tt;
lowerLegLeft;0.444672;tt;
upperLegLeft;0.548356;tt;
upperLegRight;0.552438;tt;
lowerLegRight;0.534262;tt;
forearmLeft;0.292002;tt;
upperarmLeft;0.293123;tt;
shoulderHalfLeft;0.171299;tt;
neck;0.0846598;tt;
shoulderHalfRight;0.221005;tt;
upperarmRight;0.213424;tt;
forearmRight;0.21578;tt;
shoulder;0.307059;tt;
upperBody;0.263427;tt;
hip;0.141708;tt;
lowerBody;0.365533;tt;
body;0.628927;tt;
lowerLegLeft;0.443772;tt;
upperLegLeft;0.55012;tt;
upperLegRight;0.554124;tt;
lowerLegRight;0.533833;tt;
forearmLeft;0.29135;tt;
upperarmLeft;0.29289;tt;
shoulderHalfLeft;0.17142;tt;
neck;0.0846484;tt;
shoulderHalfRight;0.222872;tt;
upperarmRight;0.212683;tt;
forearmRight;0.215304;tt;
shoulder;0.310048;tt;
upperBody;0.263324;tt;
hip;0.141742;tt;
lowerBody;0.36549;tt;
body;0.628783;tt;
lowerLegLeft;0.444147;tt;
upperLegLeft;0.550494;tt;
upperLegRight;0.553151;tt;
lowerLegRight;0.535144;tt;
forearmLeft;0.291019;tt;
upperarmLeft;0.292786;tt;
shoulderHalfLeft;0.174328;tt;
neck;0.0846855;tt;
shoulderHalfRight;0.223807;tt;
upperarmRight;0.212443;tt;
forearmRight;0.215006;tt;
shoulder;0.317566;tt;
upperBody;0.263339;tt;
hip;0.141636;tt;
lowerBody;0.365252;tt;
body;0.62856;tt;
lowerLegLeft;0.443636;tt;
upperLegLeft;0.551213;tt;
upperLegRight;0.552185;tt;
lowerLegRight;0.536039;tt;
forearmLeft;0.290626;tt;
upperarmLeft;0.292189;tt;
shoulderHalfLeft;0.17714;tt;
neck;0.0847199;tt;
shoulderHalfRight;0.222133;tt;
upperarmRight;0.214652;tt;
forearmRight;0.214764;tt;
shoulder;0.315352;tt;
upperBody;0.263397;tt;
hip;0.142233;tt;
lowerBody;0.365337;tt;
body;0.628702;tt;
lowerLegLeft;0.443457;tt;
upperLegLeft;0.551195;tt;
upperLegRight;0.552228;tt;
lowerLegRight;0.535819;tt;
forearmLeft;0.290419;tt;
upperarmLeft;0.291876;tt;
shoulderHalfLeft;0.178484;tt;
neck;0.0847542;tt;
shoulderHalfRight;0.222152;tt;
upperarmRight;0.221822;tt;
forearmRight;0.214643;tt;
shoulder;0.314505;tt;
upperBody;0.263451;tt;
hip;0.142268;tt;
lowerBody;0.365268;tt;
body;0.628688;tt;
lowerLegLeft;0.443161;tt;
upperLegLeft;0.551711;tt;
upperLegRight;0.551541;tt;
lowerLegRight;0.536307;tt;
forearmLeft;0.290627;tt;
upperarmLeft;0.291723;tt;
shoulderHalfLeft;0.17959;tt;
neck;0.0848451;tt;
shoulderHalfRight;0.221503;tt;
upperarmRight;0.224241;tt;
forearmRight;0.214739;tt;
shoulder;0.313578;tt;
upperBody;0.263664;tt;
hip;0.142446;tt;
lowerBody;0.365395;tt;
body;0.629025;tt;
lowerLegLeft;0.442137;tt;
upperLegLeft;0.552267;tt;
upperLegRight;0.551478;tt;
lowerLegRight;0.535896;tt;
forearmLeft;0.291069;tt;
upperarmLeft;0.290837;tt;
shoulderHalfLeft;0.180939;tt;
neck;0.0848863;tt;
shoulderHalfRight;0.221735;tt;
upperarmRight;0.224625;tt;
forearmRight;0.214775;tt;
shoulder;0.314028;tt;
upperBody;0.263806;tt;
hip;0.142393;tt;
lowerBody;0.36554;tt;
body;0.629312;tt;
lowerLegLeft;0.441556;tt;
upperLegLeft;0.552656;tt;
upperLegRight;0.551538;tt;
lowerLegRight;0.53549;tt;
forearmLeft;0.291339;tt;
upperarmLeft;0.290868;tt;
shoulderHalfLeft;0.181605;tt;
neck;0.0848679;tt;
shoulderHalfRight;0.221207;tt;
upperarmRight;0.230397;tt;
forearmRight;0.214956;tt;
shoulder;0.313182;tt;
upperBody;0.263796;tt;
hip;0.142262;tt;
lowerBody;0.365459;tt;
body;0.629221;tt;
lowerLegLeft;0.440926;tt;
upperLegLeft;0.553718;tt;
upperLegRight;0.551552;tt;
lowerLegRight;0.536496;tt;
forearmLeft;0.291952;tt;
upperarmLeft;0.290771;tt;
shoulderHalfLeft;0.182284;tt;
neck;0.0848935;tt;
shoulderHalfRight;0.220807;tt;
upperarmRight;0.228819;tt;
forearmRight;0.215039;tt;
shoulder;0.312892;tt;
upperBody;0.263858;tt;
hip;0.142251;tt;
lowerBody;0.365549;tt;
body;0.629373;tt;
lowerLegLeft;0.439889;tt;
upperLegLeft;0.554377;tt;
upperLegRight;0.552378;tt;
lowerLegRight;0.535374;tt;
forearmLeft;0.292395;tt;
upperarmLeft;0.290338;tt;
shoulderHalfLeft;0.1833;tt;
neck;0.0848487;tt;
shoulderHalfRight;0.221921;tt;
upperarmRight;0.226143;tt;
forearmRight;0.216431;tt;
shoulder;0.315127;tt;
upperBody;0.263837;tt;
hip;0.142289;tt;
lowerBody;0.36551;tt;
body;0.629314;tt;
lowerLegLeft;0.440099;tt;
upperLegLeft;0.554194;tt;
upperLegRight;0.555271;tt;
lowerLegRight;0.533536;tt;
forearmLeft;0.292769;tt;
upperarmLeft;0.289594;tt;
shoulderHalfLeft;0.183529;tt;
neck;0.0847994;tt;
shoulderHalfRight;0.221381;tt;
upperarmRight;0.2236;tt;
forearmRight;0.216179;tt;
shoulder;0.313261;tt;
upperBody;0.26377;tt;
hip;0.142466;tt;
lowerBody;0.365821;tt;
body;0.629558;tt;
lowerLegLeft;0.439798;tt;
upperLegLeft;0.553577;tt;
upperLegRight;0.554958;tt;
lowerLegRight;0.53303;tt;
forearmLeft;0.293352;tt;
upperarmLeft;0.290354;tt;
shoulderHalfLeft;0.183505;tt;
neck;0.084784;tt;
shoulderHalfRight;0.220868;tt;
upperarmRight;0.217431;tt;
forearmRight;0.215987;tt;
shoulder;0.312344;tt;
upperBody;0.263746;tt;
hip;0.142562;tt;
lowerBody;0.365787;tt;
body;0.629499;tt;
lowerLegLeft;0.443223;tt;
upperLegLeft;0.553831;tt;
upperLegRight;0.555003;tt;
lowerLegRight;0.535293;tt;
forearmLeft;0.293098;tt;
upperarmLeft;0.290533;tt;
shoulderHalfLeft;0.182156;tt;
neck;0.0847628;tt;
shoulderHalfRight;0.220262;tt;
upperarmRight;0.216065;tt;
forearmRight;0.216399;tt;
shoulder;0.309944;tt;
upperBody;0.263698;tt;
hip;0.142223;tt;
lowerBody;0.36577;tt;
body;0.629433;tt;
lowerLegLeft;0.442836;tt;
upperLegLeft;0.554385;tt;
upperLegRight;0.557619;tt;
lowerLegRight;0.533321;tt;
forearmLeft;0.294483;tt;
upperarmLeft;0.292868;tt;
shoulderHalfLeft;0.182068;tt;
neck;0.084685;tt;
shoulderHalfRight;0.219009;tt;
upperarmRight;0.215345;tt;
forearmRight;0.273124;tt;
shoulder;0.308558;tt;
upperBody;0.263573;tt;
hip;0.142076;tt;
lowerBody;0.365642;tt;
body;0.629179;tt;
lowerLegLeft;0.444691;tt;
upperLegLeft;0.552961;tt;
upperLegRight;0.559481;tt;
lowerLegRight;0.532482;tt;
forearmLeft;0.294622;tt;
upperarmLeft;0.291196;tt;
shoulderHalfLeft;0.181844;tt;
neck;0.0846856;tt;
shoulderHalfRight;0.219072;tt;
upperarmRight;0.213488;tt;
forearmRight;0.217409;tt;
shoulder;0.307523;tt;
upperBody;0.263585;tt;
hip;0.142167;tt;
lowerBody;0.365712;tt;
body;0.629261;tt;
lowerLegLeft;0.443473;tt;
upperLegLeft;0.553129;tt;
upperLegRight;0.559442;tt;
lowerLegRight;0.531591;tt;
forearmLeft;0.29453;tt;
upperarmLeft;0.293047;tt;
shoulderHalfLeft;0.181016;tt;
neck;0.0846649;tt;
shoulderHalfRight;0.220133;tt;
upperarmRight;0.213482;tt;
forearmRight;0.273279;tt;
shoulder;0.3065;tt;
upperBody;0.263552;tt;
hip;0.142258;tt;
lowerBody;0.365694;tt;
body;0.629209;tt;
lowerLegLeft;0.443526;tt;
upperLegLeft;0.553231;tt;
upperLegRight;0.556218;tt;
lowerLegRight;0.533626;tt;
forearmLeft;0.219723;tt;
upperarmLeft;0.293624;tt;
shoulderHalfLeft;0.180786;tt;
neck;0.0846307;tt;
shoulderHalfRight;0.219716;tt;
upperarmRight;0.213883;tt;
forearmRight;0.217547;tt;
shoulder;0.305412;tt;
upperBody;0.263489;tt;
hip;0.142371;tt;
lowerBody;0.365652;tt;
body;0.629104;tt;
lowerLegLeft;0.443704;tt;
upperLegLeft;0.553055;tt;
upperLegRight;0.556328;tt;
lowerLegRight;0.533422;tt;
forearmLeft;0.295078;tt;
upperarmLeft;0.293691;tt;
shoulderHalfLeft;0.180906;tt;
neck;0.084633;tt;
shoulderHalfRight;0.220075;tt;
upperarmRight;0.214106;tt;
forearmRight;0.217457;tt;
shoulder;0.305272;tt;
upperBody;0.263494;tt;
hip;0.142378;tt;
lowerBody;0.365713;tt;
body;0.629168;tt;
lowerLegLeft;0.443682;tt;
upperLegLeft;0.553156;tt;
upperLegRight;0.556832;tt;
lowerLegRight;0.533157;tt;
forearmLeft;0.295036;tt;
upperarmLeft;0.29374;tt;
shoulderHalfLeft;0.181053;tt;
neck;0.0846083;tt;
shoulderHalfRight;0.220016;tt;
upperarmRight;0.214189;tt;
forearmRight;0.262832;tt;
shoulder;0.305136;tt;
upperBody;0.263449;tt;
hip;0.142485;tt;
lowerBody;0.365716;tt;
body;0.629126;tt;
lowerLegLeft;0.444298;tt;
upperLegLeft;0.551401;tt;
upperLegRight;0.556894;tt;
lowerLegRight;0.532202;tt;
forearmLeft;0.294875;tt;
upperarmLeft;0.293758;tt;
shoulderHalfLeft;0.180667;tt;
neck;0.0846195;tt;
shoulderHalfRight;0.220264;tt;
upperarmRight;0.214287;tt;
forearmRight;0.217244;tt;
shoulder;0.304996;tt;
upperBody;0.26348;tt;
hip;0.142479;tt;
lowerBody;0.365788;tt;
body;0.629228;tt;
lowerLegLeft;0.447372;tt;
upperLegLeft;0.549053;tt;
upperLegRight;0.557514;tt;
lowerLegRight;0.532956;tt;
forearmLeft;0.294549;tt;
upperarmLeft;0.293746;tt;
shoulderHalfLeft;0.180166;tt;
neck;0.0846978;tt;
shoulderHalfRight;0.220611;tt;
upperarmRight;0.214283;tt;
forearmRight;0.292531;tt;
shoulder;0.304702;tt;
upperBody;0.263668;tt;
hip;0.142552;tt;
lowerBody;0.366003;tt;
body;0.629629;tt;
lowerLegLeft;0.446746;tt;
upperLegLeft;0.549308;tt;
upperLegRight;0.556751;tt;
lowerLegRight;0.532864;tt;
forearmLeft;0.294384;tt;
upperarmLeft;0.293639;tt;
shoulderHalfLeft;0.179784;tt;
neck;0.0846898;tt;
shoulderHalfRight;0.220471;tt;
upperarmRight;0.214206;tt;
forearmRight;0.26914;tt;
shoulder;0.303762;tt;
upperBody;0.263648;tt;
hip;0.142597;tt;
lowerBody;0.366013;tt;
body;0.629619;tt;
lowerLegLeft;0.44734;tt;
upperLegLeft;0.550045;tt;
upperLegRight;0.55874;tt;
lowerLegRight;0.53277;tt;
forearmLeft;0.294418;tt;
upperarmLeft;0.293593;tt;
shoulderHalfLeft;0.179573;tt;
neck;0.0846787;tt;
shoulderHalfRight;0.220532;tt;
upperarmRight;0.214171;tt;
forearmRight;0.269082;tt;
shoulder;0.303865;tt;
upperBody;0.26362;tt;
hip;0.14268;tt;
lowerBody;0.366029;tt;
body;0.629605;tt;
lowerLegLeft;0.447371;tt;
upperLegLeft;0.550007;tt;
upperLegRight;0.558674;tt;
lowerLegRight;0.533169;tt;
